Fecha,Área,Necesidad_Personal,Proyectos_Activos,Rotacion_Empleados,Ausentismo,Horas_Extras,Clima_Laboral
2022-07-01,Marketing,24,6,7.01,3.56,2.79,6.9
2020-04-01,Finanzas,22,7,1.13,4.76,0.25,7.5
2020-05-01,Finanzas,32,10,7.54,11.55,3.12,4.7
2020-09-01,IT,16,14,9.27,10.51,1.59,5.2
2020-06-01,Operaciones,32,10,6.7,11.66,6.55,8.5
2021-05-01,Recursos Humanos,30,12,3.39,4.34,1.93,7.3
2022-09-01,IT,20,3,0.24,3.72,7.68,5.9
2023-07-01,Finanzas,33,6,9.77,6.84,0.13,6.0
2019-04-01,Marketing,30,1,1.14,4.88,7.07,8.9
2020-06-01,Operaciones,29,10,9.47,8.12,8.45,6.7
2022-12-01,Finanzas,25,14,6.3,8.58,6.45,7.1
2020-12-01,Finanzas,17,5,7.07,9.27,3.62,4.8
2018-11-01,Marketing,40,8,6.08,13.3,0.11,6.9
2018-07-01,Marketing,21,9,2.53,12.96,2.24,4.4
2019-07-01,Operaciones,13,5,0.92,7.36,2.29,8.1
2019-12-01,IT,26,11,2.68,10.0,2.51,5.1
2019-04-01,Marketing,21,9,4.14,11.48,5.88,7.6
2023-06-01,Finanzas,37,11,5.84,0.7,5.09,9.5
2022-09-01,IT,21,1,6.9,9.01,1.35,8.7
2023-08-01,Operaciones,39,6,6.53,7.05,0.98,8.3
2019-04-01,Recursos Humanos,22,3,1.89,5.51,2.84,7.9
2022-08-01,Marketing,33,2,2.5,14.92,0.32,5.5
2018-10-01,Operaciones,9,10,8.61,1.28,2.19,6.3
2020-02-01,Marketing,35,10,4.07,11.92,0.82,8.0
2019-12-01,Recursos Humanos,25,10,1.19,6.64,7.55,7.5
2021-03-01,Marketing,30,10,8.01,5.47,9.1,9.1
2021-05-01,Recursos Humanos,24,11,4.55,12.11,9.44,9.2
2022-02-01,Finanzas,32,4,0.29,7.45,2.64,6.7
2020-10-01,Recursos Humanos,21,13,7.39,9.52,7.5,9.9
2022-11-01,Marketing,34,5,7.74,8.57,0.74,7.6
2023-07-01,Recursos Humanos,43,11,9.31,8.43,1.06,8.9
2019-06-01,IT,27,13,6.24,5.55,4.77,9.2
2022-06-01,Operaciones,31,3,1.62,12.34,0.71,6.5
2018-05-01,Recursos Humanos,12,9,7.3,0.96,7.57,9.2
2018-04-01,IT,17,11,6.16,9.3,6.1,4.7
2022-03-01,Operaciones,26,5,2.82,5.96,8.78,7.5
2023-02-01,Marketing,18,1,7.26,4.52,8.34,7.0
2021-06-01,Marketing,23,12,1.03,8.14,8.42,7.0
2018-07-01,Marketing,25,11,6.1,5.04,9.74,9.9
2022-07-01,Recursos Humanos,31,6,4.74,13.1,4.37,5.2
2020-08-01,Operaciones,33,10,8.02,12.3,0.04,5.1
2022-07-01,Marketing,20,12,4.96,8.44,8.69,8.8
2022-12-01,Recursos Humanos,27,12,0.51,9.98,2.89,4.1
2023-02-01,Marketing,33,10,8.21,14.61,8.58,4.2
2023-01-01,Operaciones,23,12,0.11,0.2,9.85,8.5
2023-07-01,IT,20,4,9.67,10.62,3.73,8.0
2018-11-01,Operaciones,22,10,9.32,1.98,9.73,4.5
2022-09-01,Recursos Humanos,19,7,4.85,6.15,1.97,7.3
2022-06-01,Operaciones,33,9,0.81,2.63,5.36,8.9
2019-07-01,IT,12,2,3.26,14.71,6.99,7.5
2022-08-01,IT,31,10,7.38,12.56,4.34,9.6
2020-07-01,Finanzas,38,13,0.95,13.86,8.2,5.5
2023-10-01,Marketing,26,10,3.17,6.07,1.33,4.8
2020-12-01,Operaciones,30,6,6.71,14.72,4.68,5.5
2019-03-01,Recursos Humanos,13,6,7.98,13.56,2.78,5.2
2018-08-01,Marketing,18,8,3.65,13.29,2.54,8.3
2021-11-01,IT,32,6,9.05,11.03,6.53,7.5
2019-04-01,Finanzas,16,13,8.58,12.39,8.86,7.9
2018-02-01,Operaciones,25,4,9.36,13.43,7.89,6.6
2020-02-01,Marketing,18,10,8.46,13.8,7.42,6.8
2018-05-01,Finanzas,11,11,0.95,2.79,6.82,7.2
2022-02-01,Marketing,39,8,2.98,1.66,2.6,7.3
2019-08-01,Marketing,18,9,6.89,0.67,5.13,8.8
2021-08-01,Marketing,33,8,1.49,5.47,9.96,7.5
2018-03-01,Marketing,24,11,2.48,6.43,3.24,5.3
2021-01-01,IT,27,7,5.89,1.76,6.06,9.3
2022-08-01,Finanzas,28,2,0.42,4.59,3.29,6.3
2020-05-01,Operaciones,27,12,5.76,10.33,4.63,9.4
2020-02-01,Finanzas,17,10,1.18,10.05,7.82,5.3
2022-07-01,Finanzas,23,12,6.23,10.7,0.94,9.4
2021-07-01,Marketing,31,1,4.75,12.6,3.75,8.8
2022-11-01,Operaciones,41,8,8.52,14.03,6.86,7.9
2018-02-01,Operaciones,28,7,7.79,9.38,8.24,9.8
2018-06-01,Finanzas,21,8,5.66,13.71,1.67,6.2
2020-06-01,Operaciones,16,3,6.24,6.26,2.47,7.1
2018-03-01,Operaciones,19,9,1.19,1.47,4.75,7.0
2019-01-01,Marketing,26,7,0.8,10.25,4.06,7.2
2023-11-01,Operaciones,35,13,6.93,12.26,5.09,5.8
2022-01-01,Marketing,30,9,0.09,6.22,6.22,6.9
2020-06-01,Recursos Humanos,30,11,5.39,3.99,9.84,7.9
2021-11-01,Marketing,40,9,8.27,0.07,5.0,6.9
2018-08-01,Marketing,25,10,7.9,5.63,0.6,8.8
2019-06-01,IT,24,7,2.42,14.79,6.99,5.7
2023-08-01,Marketing,33,11,9.84,8.24,1.34,7.7
2023-09-01,Finanzas,40,8,4.95,6.38,6.18,6.7
2020-06-01,IT,25,10,6.32,4.51,5.99,8.5
2022-05-01,Operaciones,24,5,8.06,0.68,7.05,7.8
2021-09-01,Finanzas,24,6,8.19,0.3,4.6,5.2
2019-09-01,Recursos Humanos,18,5,9.33,5.79,1.87,8.8
2018-03-01,Recursos Humanos,15,13,9.81,6.69,5.38,9.5
2018-05-01,Marketing,14,12,5.41,9.64,0.2,4.3
2020-03-01,Recursos Humanos,28,7,3.91,7.92,4.86,7.3
2022-07-01,Finanzas,21,1,0.02,5.09,6.71,9.5
2022-09-01,Recursos Humanos,30,4,8.58,14.31,2.07,9.4
2022-05-01,Recursos Humanos,30,2,7.34,0.42,4.28,5.7
2018-08-01,Finanzas,9,2,8.58,10.39,7.96,6.3
2019-03-01,Finanzas,35,12,3.34,8.41,4.83,7.7
2018-04-01,Finanzas,13,9,2.42,11.02,5.08,4.1
2022-04-01,Operaciones,34,1,3.39,12.3,8.2,9.6
2023-05-01,Finanzas,19,1,1.87,11.39,8.35,8.8
2020-05-01,Recursos Humanos,22,4,2.2,8.01,1.66,5.3
2018-09-01,Recursos Humanos,33,5,9.1,2.48,9.86,5.3
2022-07-01,Marketing,26,8,9.63,2.26,2.96,9.2
2022-01-01,Operaciones,17,3,9.45,7.44,2.65,8.4
2019-06-01,IT,27,2,4.8,6.96,9.47,5.1
2022-09-01,Finanzas,38,2,7.43,5.26,8.66,8.8
2022-02-01,Operaciones,19,14,3.48,0.27,5.48,6.2
2023-01-01,Marketing,36,4,1.47,2.53,3.1,6.7
2022-06-01,Finanzas,39,5,6.97,14.23,9.58,8.9
2022-10-01,Marketing,33,1,5.71,14.63,3.18,6.4
2022-06-01,Marketing,31,7,3.46,6.3,9.15,4.7
2021-02-01,Recursos Humanos,25,12,5.04,5.09,9.84,9.8
2022-05-01,Finanzas,16,6,9.55,0.47,8.83,9.5
2023-12-01,Recursos Humanos,24,14,1.13,11.23,1.63,9.3
2022-03-01,Finanzas,31,5,5.0,8.47,4.71,6.0
2019-08-01,Recursos Humanos,22,10,2.59,5.81,7.16,9.0
2023-12-01,Finanzas,27,12,9.88,1.17,9.43,5.8
2021-10-01,Finanzas,24,14,6.24,11.06,1.61,6.5
2023-10-01,Operaciones,31,9,0.7,9.41,4.8,6.4
2018-05-01,Marketing,19,12,9.23,13.34,0.02,8.7
2021-10-01,Recursos Humanos,36,6,6.93,9.57,5.79,8.5
2019-09-01,Operaciones,22,9,7.43,6.34,9.8,4.8
2023-02-01,Marketing,28,7,0.6,10.31,3.47,4.7
2023-08-01,Marketing,39,7,2.92,14.39,3.75,6.7
2019-06-01,Finanzas,18,9,5.78,4.26,9.93,8.8
2019-06-01,Recursos Humanos,30,1,5.06,13.54,7.7,9.7
2021-03-01,Operaciones,19,2,3.54,5.39,6.01,7.3
2019-02-01,Operaciones,33,1,9.25,9.99,3.84,9.2
2022-06-01,IT,40,10,6.42,10.47,1.91,7.7
2020-10-01,Finanzas,28,13,5.57,4.76,5.32,9.5
2020-10-01,Operaciones,33,1,7.97,2.2,8.95,9.2
2018-06-01,Operaciones,20,11,2.58,12.18,8.41,9.1
2018-10-01,Marketing,16,14,8.25,1.14,4.19,8.4
2022-09-01,Marketing,31,8,8.25,12.2,1.28,9.1
2018-03-01,Marketing,21,1,8.16,4.0,9.58,9.0
2019-09-01,IT,27,9,5.82,0.84,8.73,7.8
2021-02-01,Finanzas,29,8,4.84,11.44,6.26,7.4
2019-10-01,Finanzas,18,13,2.16,5.21,7.37,8.6
2023-02-01,IT,23,14,0.19,3.81,2.68,5.3
2019-01-01,Recursos Humanos,35,2,3.26,8.36,0.45,8.2
2020-04-01,Finanzas,18,3,4.88,9.09,2.92,9.0
2018-05-01,Operaciones,21,1,8.45,13.09,9.18,7.3
2020-08-01,Finanzas,21,8,2.44,14.87,2.74,6.7
2019-04-01,IT,33,3,8.87,10.63,5.26,9.8
2018-07-01,Marketing,15,3,7.46,8.51,3.15,8.9
2020-09-01,Finanzas,23,1,3.72,11.59,9.52,6.6
2023-04-01,IT,32,7,0.49,0.13,4.87,4.6
2023-03-01,Operaciones,25,3,8.98,6.42,8.18,6.5
2021-12-01,Finanzas,30,9,9.32,11.33,9.25,6.2
2022-05-01,Operaciones,24,13,6.42,10.93,5.16,4.4
2020-06-01,Marketing,15,7,1.26,7.79,7.3,6.6
2023-04-01,IT,30,11,5.29,10.74,9.37,7.1
2020-02-01,IT,30,8,3.93,2.66,7.1,7.6
2022-02-01,Recursos Humanos,19,7,1.63,4.61,5.67,4.1
2022-04-01,Operaciones,26,10,2.39,6.6,4.57,5.7
2020-04-01,Operaciones,15,13,0.39,8.98,0.13,5.1
2021-08-01,Finanzas,35,13,8.68,12.02,6.67,5.5
2020-11-01,Recursos Humanos,31,3,3.97,12.45,9.92,7.7
2018-07-01,Operaciones,21,13,7.11,11.39,9.34,9.7
2021-03-01,Marketing,16,3,8.64,3.64,1.61,8.3
2021-09-01,Finanzas,27,14,1.52,8.67,2.97,4.6
2021-01-01,Marketing,38,11,9.16,6.34,6.61,8.1
2018-06-01,Operaciones,16,10,3.15,9.29,3.25,9.9
2023-10-01,Operaciones,30,11,8.96,10.15,1.51,7.3
2023-09-01,Operaciones,19,11,2.46,0.16,2.32,5.6
2020-12-01,Operaciones,36,13,5.97,0.35,5.12,5.1
2021-06-01,Recursos Humanos,28,4,1.38,14.53,9.5,7.0
2022-10-01,Recursos Humanos,32,10,0.58,14.39,3.34,4.6
2021-06-01,Operaciones,24,12,6.54,8.97,7.26,8.6
2021-09-01,Operaciones,22,4,9.94,4.12,3.72,6.0
2023-11-01,Recursos Humanos,33,3,0.5,2.94,7.79,7.2
2022-10-01,Marketing,36,11,9.11,8.47,3.54,7.2
2018-12-01,Recursos Humanos,20,8,6.02,3.35,7.06,9.5
2019-08-01,Finanzas,29,9,8.25,7.83,0.14,8.4
2019-04-01,IT,18,6,0.95,4.45,6.6,8.7
2020-02-01,Operaciones,16,3,0.92,6.1,3.24,5.6
2020-03-01,IT,25,14,8.05,0.2,5.51,4.9
2023-06-01,Recursos Humanos,26,4,8.84,9.37,0.77,5.5
2021-02-01,IT,25,13,7.42,0.85,4.61,9.2
2023-01-01,Operaciones,22,8,9.02,5.88,9.47,7.5
2022-09-01,Recursos Humanos,36,2,9.22,14.13,1.86,8.6
2023-04-01,Recursos Humanos,20,2,4.01,4.99,4.17,5.2
2021-07-01,IT,36,2,6.1,6.88,0.4,6.1
2018-11-01,Marketing,25,10,5.15,14.93,8.65,8.9
2023-05-01,IT,39,10,4.26,12.05,3.63,6.3
2020-01-01,Operaciones,23,3,6.34,6.54,2.59,5.8
2020-08-01,Operaciones,36,7,0.54,10.34,9.21,4.3
2018-12-01,Recursos Humanos,20,8,8.7,7.21,0.42,4.8
2021-01-01,Marketing,29,12,5.32,0.76,9.17,5.9
2023-09-01,Finanzas,35,4,3.01,5.38,8.83,9.2
2020-10-01,IT,19,4,6.09,13.17,5.81,7.2
2021-08-01,Marketing,36,4,3.82,5.17,2.36,4.2
2020-03-01,Finanzas,23,2,6.91,11.41,4.4,5.9
2020-02-01,IT,30,7,3.7,2.98,9.17,4.6
2021-05-01,Marketing,24,12,9.33,6.59,1.35,4.9
2022-09-01,IT,32,13,0.73,12.6,3.61,9.1
2023-01-01,Finanzas,32,13,2.6,12.31,4.31,7.8
2021-06-01,Finanzas,30,11,2.51,4.89,3.06,8.8
2023-01-01,Operaciones,34,11,3.37,5.0,0.54,4.8
2022-01-01,IT,21,13,5.94,4.97,4.87,8.5
2020-10-01,Finanzas,15,3,8.37,5.09,3.01,5.4
2021-08-01,Marketing,23,7,2.36,5.7,0.57,4.5
2021-03-01,Operaciones,18,5,0.68,3.39,7.78,4.5
2021-11-01,Recursos Humanos,26,7,0.4,3.26,8.33,5.0
2020-10-01,Marketing,31,12,6.57,2.81,9.9,6.4
2020-07-01,Operaciones,29,14,1.84,6.37,1.94,7.1
2023-09-01,Marketing,31,3,7.13,13.1,6.27,4.6
2020-11-01,Operaciones,16,4,0.97,0.78,2.05,9.0
2020-12-01,Finanzas,15,1,9.58,1.67,6.33,9.3
2023-04-01,Marketing,30,9,1.77,6.08,0.8,8.2
2021-08-01,Operaciones,39,13,5.64,13.42,9.9,6.6
2023-08-01,Marketing,32,14,6.36,3.99,2.44,8.9
2019-01-01,IT,20,8,0.7,7.18,3.63,7.7
2019-04-01,Recursos Humanos,17,6,5.47,0.18,5.23,9.6
2021-04-01,Recursos Humanos,23,12,0.5,6.15,2.5,4.5
2019-01-01,Operaciones,13,1,5.59,12.69,7.29,4.1
2022-06-01,Finanzas,23,1,0.22,13.81,2.55,9.3
2023-02-01,IT,31,11,9.31,14.23,2.79,7.8
2018-08-01,Marketing,18,1,7.08,12.17,1.73,9.6
2021-05-01,Marketing,17,7,7.35,9.46,7.97,8.1
2018-09-01,Operaciones,21,6,4.33,10.55,1.1,4.4
2020-06-01,IT,30,5,3.97,3.6,0.18,7.0
2023-03-01,Marketing,37,11,2.17,5.97,3.88,6.7
2019-09-01,Finanzas,21,1,3.88,0.21,2.71,4.5
2019-11-01,Finanzas,16,8,9.3,2.77,7.56,6.9
2022-02-01,Finanzas,23,11,3.28,12.36,2.08,9.0
2018-12-01,Marketing,22,3,7.78,1.06,9.58,6.4
2023-04-01,Marketing,34,11,9.23,13.86,0.33,5.7
2023-05-01,Operaciones,21,8,3.01,7.52,3.19,7.7
2018-08-01,Marketing,26,12,1.79,11.98,0.77,6.2
2021-02-01,Operaciones,17,3,0.54,2.9,7.57,6.9
2018-01-01,Operaciones,22,9,8.91,0.2,5.29,6.2
2023-06-01,IT,30,3,6.7,7.08,8.06,4.8
2019-08-01,Recursos Humanos,29,2,3.24,14.23,6.48,5.1
2021-02-01,Operaciones,35,9,7.95,12.2,6.04,8.4
2018-12-01,Recursos Humanos,26,11,4.76,3.22,6.57,8.2
2021-01-01,Operaciones,21,7,1.78,8.46,3.52,9.6
2021-03-01,Recursos Humanos,18,12,1.96,10.03,2.46,9.9
2020-01-01,Recursos Humanos,22,12,5.48,10.23,2.83,9.2
2018-11-01,Recursos Humanos,17,7,2.09,8.97,9.09,9.2
2022-09-01,Marketing,26,11,3.46,11.15,8.72,4.5
2023-04-01,Marketing,37,3,9.98,8.32,4.92,9.4
2020-09-01,Recursos Humanos,26,14,7.93,12.34,2.07,7.4
2023-12-01,Operaciones,41,13,1.66,12.47,1.32,6.0
2023-02-01,IT,26,6,8.68,8.89,7.75,6.0
2023-08-01,Marketing,34,11,0.04,2.53,8.36,9.0
2018-10-01,IT,10,5,9.62,11.21,1.6,8.8
2019-10-01,Recursos Humanos,27,13,2.24,12.13,4.89,6.6
2021-04-01,Marketing,35,3,2.34,0.87,5.16,7.7
2023-10-01,Operaciones,19,6,4.3,7.28,7.8,9.9
2018-05-01,Marketing,24,11,1.08,4.59,7.33,8.6
2021-10-01,Recursos Humanos,28,11,0.88,1.8,5.39,6.2
2020-01-01,Recursos Humanos,26,12,7.24,12.04,9.97,8.1
2021-04-01,Operaciones,27,14,4.13,10.49,2.86,4.2
2021-06-01,Operaciones,22,6,7.55,12.24,8.08,9.4
2021-07-01,Marketing,23,14,8.18,1.19,4.12,8.3
2022-05-01,Marketing,25,7,2.53,10.41,9.23,9.9
2023-08-01,Marketing,18,13,4.54,6.81,5.59,5.9
2019-10-01,Recursos Humanos,28,8,8.25,2.65,6.96,4.1
2023-09-01,Operaciones,35,12,0.14,11.47,3.72,8.0
2022-01-01,Operaciones,21,10,6.42,2.82,7.26,8.5
2020-10-01,Operaciones,35,1,3.99,11.91,2.86,9.5
2023-04-01,IT,36,14,1.77,5.68,8.66,7.6
2023-03-01,Operaciones,22,8,2.08,10.37,4.4,8.7
2022-01-01,Operaciones,24,2,5.37,9.12,0.07,8.1
2019-02-01,Operaciones,8,6,8.83,12.55,3.94,4.1
2023-09-01,Finanzas,23,14,6.92,14.43,5.43,5.4
2021-06-01,Marketing,29,11,7.85,14.01,7.22,4.9
2021-06-01,IT,38,12,8.56,10.61,8.32,4.3
2018-12-01,IT,33,12,7.71,6.36,8.8,8.7
2019-11-01,Operaciones,23,2,1.42,6.03,3.02,7.9
2019-08-01,IT,21,7,4.03,10.62,4.06,5.2
2023-06-01,Operaciones,23,12,4.37,6.55,1.73,9.4
2023-12-01,Recursos Humanos,24,2,2.32,1.91,7.31,7.8
2018-03-01,Recursos Humanos,20,2,7.67,1.22,4.38,7.2
2019-08-01,Finanzas,36,3,3.36,13.42,3.56,5.3
2020-05-01,Operaciones,22,3,1.95,2.19,3.96,4.2
2021-12-01,Finanzas,21,1,2.14,9.76,7.46,9.9
2021-06-01,Finanzas,23,10,4.79,8.27,4.21,6.5
2020-01-01,IT,35,4,4.66,10.58,8.4,6.2
2022-11-01,Recursos Humanos,25,1,2.25,11.34,5.4,9.2
2019-01-01,Marketing,25,9,4.66,9.41,6.58,9.5
2022-10-01,Recursos Humanos,25,3,9.41,8.5,4.12,4.0
2023-12-01,IT,33,13,8.74,4.72,7.73,9.5
2018-05-01,Operaciones,30,5,3.22,12.11,7.21,8.9
2022-12-01,Marketing,18,7,9.75,7.62,9.1,8.7
2018-03-01,Finanzas,39,11,0.6,8.17,1.31,6.9
2023-08-01,IT,25,3,4.41,13.46,6.15,7.1
2023-11-01,IT,36,9,9.8,13.67,4.36,5.1
2021-02-01,Operaciones,17,13,5.27,2.86,6.51,8.2
2022-05-01,Finanzas,26,11,4.96,3.02,6.79,4.6
2020-02-01,IT,29,2,2.03,3.19,3.77,8.5
2021-07-01,IT,24,11,2.57,10.86,3.48,5.4
2019-06-01,Recursos Humanos,12,6,9.36,13.0,0.24,5.6
2019-07-01,Finanzas,19,8,8.85,12.21,4.94,4.1
2022-03-01,IT,24,11,6.16,1.39,4.57,9.3
2020-04-01,Recursos Humanos,31,14,2.8,6.83,5.41,5.7
2021-02-01,Operaciones,21,11,8.82,10.92,5.48,5.5
2023-05-01,Finanzas,42,11,9.9,7.96,5.68,9.3
2023-12-01,Marketing,19,12,7.76,13.94,1.11,6.6
2022-10-01,Finanzas,20,2,5.61,12.34,0.09,5.1
2018-10-01,Finanzas,20,4,4.26,6.02,9.99,6.4
2022-05-01,IT,32,9,2.08,11.3,3.05,4.3
2019-09-01,Recursos Humanos,19,3,3.72,1.52,6.37,5.6
2022-10-01,Finanzas,16,8,3.03,4.24,1.44,6.5
2022-08-01,Recursos Humanos,26,11,4.4,6.62,9.82,7.5
2023-11-01,Operaciones,24,11,8.24,0.84,6.46,5.6
2021-11-01,Marketing,33,7,6.47,13.54,5.92,5.7
2018-07-01,Recursos Humanos,38,11,7.51,4.48,7.31,5.9
2020-07-01,IT,28,13,4.67,14.81,7.83,5.5
2023-09-01,Marketing,25,1,3.96,6.95,6.6,7.5
2018-08-01,Finanzas,21,12,5.62,9.67,4.25,8.3
2022-03-01,Operaciones,20,11,7.17,8.49,8.92,9.7
2021-06-01,Finanzas,36,5,9.72,11.72,0.17,7.9
2018-04-01,IT,27,14,0.25,13.49,7.22,7.9
2022-11-01,Recursos Humanos,25,11,7.32,9.73,2.15,8.5
2019-03-01,Finanzas,17,7,7.91,3.0,6.91,7.4
2020-12-01,Finanzas,22,10,0.37,4.27,5.21,4.8
2019-07-01,Marketing,16,11,2.08,7.17,7.74,5.5
2021-03-01,Finanzas,25,1,9.53,10.81,9.21,6.2
2023-11-01,Finanzas,35,11,0.56,0.76,8.67,4.1
2018-08-01,Recursos Humanos,21,3,6.09,3.5,8.73,4.4
2021-11-01,Finanzas,30,6,5.47,13.86,3.22,7.7
2022-12-01,Marketing,27,12,5.24,11.96,9.23,4.4
2019-07-01,Recursos Humanos,16,11,9.27,1.67,3.72,7.5
2021-05-01,IT,30,3,1.55,6.16,8.09,7.8
2020-01-01,IT,24,7,8.04,10.62,7.1,4.4
2020-06-01,Marketing,27,6,7.61,12.67,3.94,4.8
2021-12-01,Finanzas,21,14,7.51,7.05,2.42,7.5
2022-09-01,IT,34,13,4.7,6.39,8.73,6.8
2021-06-01,Recursos Humanos,22,3,0.01,12.09,8.95,9.8
2019-11-01,Operaciones,19,9,6.23,6.34,7.76,6.3
2023-02-01,Finanzas,27,3,7.56,14.65,7.5,8.6
2021-11-01,Marketing,41,12,7.47,1.49,1.39,4.0
2019-09-01,Finanzas,31,1,5.71,13.74,6.64,6.5
2020-02-01,Finanzas,19,12,8.61,13.66,4.65,5.6
2021-08-01,IT,33,10,7.51,11.99,7.17,9.7
2022-02-01,Operaciones,22,8,7.48,10.12,8.16,7.1
2020-09-01,Operaciones,26,6,3.92,4.19,7.76,8.7
2021-07-01,Marketing,26,4,5.1,5.91,1.16,9.0
2020-08-01,Operaciones,30,8,9.89,0.59,5.28,4.6
2019-06-01,Operaciones,26,8,5.67,12.82,6.42,5.8
2021-11-01,Finanzas,17,2,2.25,1.74,5.86,7.4
2019-06-01,Operaciones,11,4,5.28,10.23,7.07,8.4
2021-10-01,IT,17,11,5.92,8.94,4.61,4.6
2022-02-01,Recursos Humanos,25,1,0.03,0.91,2.91,8.2
2020-09-01,IT,26,13,1.08,14.46,8.53,6.6
2021-01-01,Finanzas,33,7,2.87,3.35,5.5,4.8
2018-01-01,IT,25,5,2.74,10.28,8.24,5.0
2022-04-01,Recursos Humanos,33,8,9.95,12.91,0.55,4.5
2020-11-01,IT,23,13,4.62,5.93,2.62,7.9
2023-07-01,IT,40,3,6.73,9.83,8.58,6.4
2019-07-01,Operaciones,32,3,2.21,13.43,7.79,4.6
2018-01-01,Recursos Humanos,30,11,6.69,4.33,3.79,7.1
2019-09-01,IT,26,6,4.33,9.5,0.29,5.1
2020-11-01,Operaciones,19,9,8.47,14.75,8.54,6.9
2018-11-01,Operaciones,27,9,3.73,11.05,1.96,4.8
2018-02-01,Recursos Humanos,8,10,1.11,1.26,7.22,5.0
2022-04-01,IT,20,1,5.42,9.22,0.18,8.5
2022-02-01,IT,26,12,8.2,12.4,6.16,8.8
2018-02-01,Recursos Humanos,23,2,7.6,4.97,9.36,5.6
2022-01-01,IT,34,7,4.87,13.96,5.8,6.6
2022-02-01,Recursos Humanos,26,12,3.95,14.6,9.93,9.6
2020-04-01,Finanzas,35,4,6.33,0.39,0.72,6.7
2018-08-01,IT,20,10,6.82,4.28,9.7,6.8
2021-10-01,Marketing,23,2,4.07,2.19,8.84,8.6
2019-02-01,Operaciones,24,10,2.75,0.91,9.85,5.2
2019-04-01,IT,22,4,4.14,1.09,0.5,9.3
2021-08-01,Operaciones,31,5,4.88,14.17,7.56,6.4
2021-04-01,Operaciones,16,3,4.7,8.85,5.35,6.8
2022-03-01,Marketing,35,9,2.1,9.73,7.64,7.2
2023-11-01,IT,38,7,1.57,12.52,9.53,9.3
2020-04-01,Operaciones,28,10,1.57,4.2,4.18,8.7
2021-03-01,Operaciones,36,2,6.71,5.47,8.74,5.9
2022-04-01,Marketing,27,5,4.94,11.32,4.49,9.0
2018-01-01,Finanzas,14,9,6.46,3.14,8.56,5.6
2018-09-01,Recursos Humanos,21,9,5.43,12.72,3.81,8.0
2023-10-01,Recursos Humanos,39,3,2.83,2.04,2.67,7.6
2023-09-01,Finanzas,32,11,8.27,3.82,0.15,4.9
2019-07-01,Recursos Humanos,32,5,1.13,11.53,0.8,7.6
2021-11-01,IT,29,13,5.05,1.04,8.16,8.0
2020-12-01,Finanzas,33,6,2.87,10.34,7.21,9.8
2022-05-01,IT,21,12,1.3,9.25,1.56,6.1
2022-04-01,IT,23,5,0.78,14.65,5.16,9.1
2023-12-01,Marketing,29,13,8.02,7.65,6.44,6.5
2021-05-01,Recursos Humanos,33,7,7.77,13.08,3.22,6.6
2019-07-01,Recursos Humanos,23,9,1.64,14.78,0.58,6.4
2020-02-01,IT,18,2,0.68,1.54,7.84,6.5
2022-10-01,Finanzas,23,2,2.36,2.2,5.72,8.3
2022-08-01,Operaciones,34,12,0.92,8.64,6.15,7.5
2018-03-01,Recursos Humanos,14,9,3.5,4.96,8.1,6.8
2021-06-01,Finanzas,29,13,7.79,3.42,4.17,4.8
2021-03-01,Marketing,24,3,0.07,3.98,7.64,7.1
2019-11-01,Finanzas,19,14,9.47,7.53,7.64,4.2
2020-04-01,Operaciones,16,3,7.68,9.59,3.47,6.4
2022-11-01,Recursos Humanos,28,12,9.4,10.39,4.22,4.6
2020-12-01,Marketing,22,9,6.16,13.93,8.4,9.6
2018-08-01,Operaciones,27,12,8.62,11.31,3.95,7.2
2018-03-01,IT,26,14,3.8,5.0,9.87,5.2
2022-05-01,Operaciones,29,8,8.95,6.53,1.7,4.8
2020-03-01,Recursos Humanos,17,5,6.74,8.32,3.55,8.1
2021-06-01,Operaciones,20,11,8.2,5.55,2.6,8.9
2021-02-01,IT,28,1,6.39,10.04,3.41,5.0
2020-06-01,IT,20,13,7.69,10.56,8.92,4.4
2018-10-01,Finanzas,21,9,0.15,5.73,0.93,7.8
2022-11-01,Finanzas,21,14,8.86,5.7,2.66,6.2
2020-03-01,Operaciones,19,3,8.9,14.42,3.96,7.8
2019-11-01,IT,21,2,8.6,8.44,7.68,5.0
2020-07-01,Operaciones,24,14,6.34,2.4,7.59,6.4
2022-07-01,Operaciones,10,5,7.36,11.71,5.76,9.0
2022-11-01,Marketing,42,3,1.49,8.42,2.85,4.1
2018-06-01,Operaciones,14,8,5.72,13.87,2.01,5.5
2023-03-01,IT,23,7,0.49,1.77,8.8,6.5
2023-11-01,Recursos Humanos,16,7,1.43,3.29,0.7,9.6
2021-11-01,Operaciones,26,12,2.37,13.81,7.57,8.6
2022-04-01,Recursos Humanos,27,5,7.09,14.95,3.69,7.7
2018-12-01,Finanzas,8,10,2.88,7.03,2.02,9.5
2022-10-01,Finanzas,36,3,4.43,9.85,4.66,8.8
2021-12-01,Operaciones,40,13,2.53,11.28,7.66,5.6
2021-07-01,Finanzas,29,5,2.81,11.4,3.96,7.8
2018-03-01,Recursos Humanos,16,11,2.93,3.94,8.15,7.5
2023-09-01,Operaciones,26,9,0.39,6.36,2.15,7.4
2020-08-01,Finanzas,28,7,1.03,6.26,4.24,4.6
2018-07-01,Operaciones,23,12,8.64,0.41,1.21,9.8
